block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,scenes,scenes056.bmp,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,151.7072914700024,None,151.7072914700024,None,2021-07-29-12:35:21.170573,151.7139051000122,152.02893589995801,151.7139051000122,None,None,151.7139051000122,None,152.525592569937,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes037.bmp,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,152.525592569937,None,152.525592569937,None,2021-07-29-12:35:21.990385,152.535382400034,152.84109889995307,152.535382400034,None,None,152.535382400034,None,153.34732996996027,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes079.bmp,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,153.34732996996027,None,153.34732996996027,None,2021-07-29-12:35:22.816618,153.36083170003258,153.67419779999182,153.36083170003258,None,None,153.36083170003258,None,154.15756456993986,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes030.bmp,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,154.15756456993986,None,154.15756456993986,None,2021-07-29-12:35:23.620892,154.17087869998068,154.47405199997593,154.17087869998068,None,None,154.17087869998068,None,154.97427927001846,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes063.bmp,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,154.97427927001846,None,154.97427927001846,None,2021-07-29-12:35:24.437624,154.98225220001768,155.29045099997893,154.98225220001768,None,None,154.98225220001768,None,155.79163656998426,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes020.bmp,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,155.79163656998426,None,155.79163656998426,None,2021-07-29-12:35:25.255979,155.79885120003019,156.1113059000345,155.79885120003019,None,None,155.79885120003019,None,156.60886557002087,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes008.bmp,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,156.60886557002087,None,156.60886557002087,None,2021-07-29-12:35:26.074352,156.61926900001708,156.92394080001395,156.61926900001708,None,None,156.61926900001708,None,157.42424806996715,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,scenes,scenes002.bmp,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,157.42424806996715,None,157.42424806996715,None,2021-07-29-12:35:26.887666,157.43020069994964,157.74082379997708,157.43020069994964,None,None,157.43020069994964,None,158.24117026999593,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
null_block,null_block,null_block.bmp,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7318048999877647,158.2407502999995,None,158.2407502999995,None,2021-07-29-12:35:29.456782,159.99221936995164,None,159.99221936995164,None,None,159.99221936995164,None,159.99898619996384,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,faces,faces062.bmp,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9654049000237137,172.00715499999933,None,172.00715499999933,None,2021-07-29-12:35:43.456197,173.9998289999785,174.30814979993738,173.9998289999785,None,None,173.9998289999785,None,174.808367570024,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces070.bmp,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,174.808367570024,None,174.808367570024,None,2021-07-29-12:35:44.273054,174.8090954000363,175.12413130002096,174.8090954000363,None,None,174.8090954000363,None,175.61148466994055,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces065.bmp,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,175.61148466994055,None,175.61148466994055,None,2021-07-29-12:35:45.081156,175.61775820003822,175.92452520004008,175.61775820003822,175.61775820003822,None,175.61775820003822,175.61775820003822,176.43165807004553,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces015.bmp,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,176.43165807004553,None,176.43165807004553,None,2021-07-29-12:35:45.902183,176.44933770003263,176.7576812999323,176.44933770003263,None,None,176.44933770003263,None,177.24111207001843,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces069.bmp,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,177.24111207001843,None,177.24111207001843,None,2021-07-29-12:35:46.704853,177.2480169000337,177.55745259998366,177.2480169000337,None,None,177.2480169000337,None,178.05724796999712,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces074.bmp,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,178.05724796999712,None,178.05724796999712,None,2021-07-29-12:35:47.520278,178.0642130000051,178.37413759995252,178.0642130000051,None,None,178.0642130000051,None,178.87439296997618,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces064.bmp,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,178.87439296997618,None,178.87439296997618,None,2021-07-29-12:35:48.338185,178.88026270002592,179.19093369995244,178.88026270002592,None,None,178.88026270002592,None,179.69094997001812,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces087.bmp,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,179.69094997001812,None,179.69094997001812,None,2021-07-29-12:35:49.154956,179.69841059995815,180.00773299997672,179.69841059995815,None,None,179.69841059995815,None,180.50804466996343,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces056.bmp,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,180.50804466996343,None,180.50804466996343,None,2021-07-29-12:35:49.972028,180.51511199993547,180.82419970002957,180.51511199993547,None,None,180.51511199993547,None,181.32501457000618,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces042.bmp,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,181.32501457000618,None,181.32501457000618,None,2021-07-29-12:35:50.790009,181.33311130001675,181.6408456999343,181.33311130001675,None,None,181.33311130001675,None,182.1423632700229,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces072.bmp,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,182.1423632700229,None,182.1423632700229,None,2021-07-29-12:35:51.607357,182.15166470000986,182.45756949996576,182.15166470000986,None,None,182.15166470000986,None,182.95803296994418,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces072.bmp,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,182.95803296994418,None,182.95803296994418,None,2021-07-29-12:35:52.422071,182.9588270999957,183.2740449999692,182.9588270999957,None,None,182.9588270999957,None,183.77444606993814,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces057.bmp,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,183.77444606993814,None,183.77444606993814,None,2021-07-29-12:35:53.238309,183.78182569995988,184.09099719999358,183.78182569995988,None,None,183.78182569995988,None,184.5918446699856,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces061.bmp,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,184.5918446699856,None,184.5918446699856,None,2021-07-29-12:35:54.056710,184.6012427000096,184.90758330002427,184.6012427000096,None,None,184.6012427000096,None,185.408013869985,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,faces,faces073.bmp,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,185.408013869985,None,185.408013869985,None,2021-07-29-12:35:54.871906,185.41434829996433,185.72488250001334,185.41434829996433,None,None,185.41434829996433,None,186.2250770700397,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,objects,objects052.bmp,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7476214000489563,186.22494819993153,None,186.22494819993153,None,2021-07-29-12:35:57.453563,187.9965142000001,188.30735769995954,187.9965142000001,None,None,187.9965142000001,None,188.80751017001458,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects003.bmp,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,188.80751017001458,None,188.80751017001458,None,2021-07-29-12:35:58.270473,188.8121017999947,189.12445170001592,188.8121017999947,None,None,188.8121017999947,None,189.62545107000042,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects049.bmp,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,189.62545107000042,None,189.62545107000042,None,2021-07-29-12:35:59.091400,189.63446630002,189.9411129000364,189.63446630002,None,None,189.63446630002,None,190.44242906998844,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects001.bmp,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,190.44242906998844,None,190.44242906998844,None,2021-07-29-12:35:59.907535,190.45121970004402,190.75716239993926,190.45121970004402,None,None,190.45121970004402,None,191.25807686997578,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects042.bmp,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,191.25807686997578,None,191.25807686997578,None,2021-07-29-12:36:00.722072,191.2646512000356,191.5742999999784,191.2646512000356,None,None,191.2646512000356,None,192.07696616996546,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects032.bmp,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,192.07696616996546,None,192.07696616996546,None,2021-07-29-12:36:01.543074,192.08602849999443,192.39099280000664,192.08602849999443,None,None,192.08602849999443,None,192.89150126997848,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects047.bmp,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,192.89150126997848,None,192.89150126997848,None,2021-07-29-12:36:02.355521,192.8981340000173,193.20749169995543,192.8981340000173,None,None,192.8981340000173,None,193.70853696994018,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects083.bmp,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,193.70853696994018,None,193.70853696994018,None,2021-07-29-12:36:03.173522,193.71616750000976,194.03095619997475,193.71616750000976,None,None,193.71616750000976,None,194.52899186997675,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects036.bmp,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,194.52899186997675,None,194.52899186997675,None,2021-07-29-12:36:04.001830,194.5393462999491,194.84174850001,194.5393462999491,None,None,194.5393462999491,None,195.3419098700164,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects027.bmp,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,195.3419098700164,None,195.3419098700164,None,2021-07-29-12:36:04.806970,195.34888149995822,195.65771529998165,195.34888149995822,None,None,195.34888149995822,None,196.159098969982,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects021.bmp,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,196.159098969982,None,196.159098969982,None,2021-07-29-12:36:05.625351,196.16942359996028,196.47406020003837,196.16942359996028,None,None,196.16942359996028,None,196.97592366996687,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects084.bmp,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,196.97592366996687,None,196.97592366996687,None,2021-07-29-12:36:06.442986,196.98547650000546,197.29147910000756,196.98547650000546,None,None,196.98547650000546,None,197.79215326996055,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects059.bmp,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,197.79215326996055,None,197.79215326996055,None,2021-07-29-12:36:07.261266,197.80678730004,198.10845009994227,197.80678730004,None,None,197.80678730004,None,198.60853187004105,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects011.bmp,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,198.60853187004105,None,198.60853187004105,None,2021-07-29-12:36:08.074582,198.61733149993233,198.92498450004496,198.61733149993233,None,None,198.61733149993233,None,199.42338746993337,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,objects,objects079.bmp,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,199.42338746993337,None,199.42338746993337,None,2021-07-29-12:36:08.886958,199.4269115999341,199.7412340999581,199.4269115999341,None,None,199.4269115999341,None,200.24160806995351,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,scrambled,scrambled052.bmp,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7311207000166178,200.24138719995972,None,200.24138719995972,None,2021-07-29-12:36:11.454662,201.99666539998725,202.30812349996995,201.99666539998725,None,None,201.99666539998725,None,202.80781457000413,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled049.bmp,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,202.80781457000413,None,202.80781457000413,None,2021-07-29-12:36:12.272019,202.81362429994624,203.12440680002328,202.81362429994624,None,None,202.81362429994624,None,203.62418657003437,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled084.bmp,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,203.62418657003437,None,203.62418657003437,None,2021-07-29-12:36:13.088414,203.63101489993278,203.94118590001017,203.63101489993278,None,None,203.63101489993278,None,204.44192817001604,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled027.bmp,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,204.44192817001604,None,204.44192817001604,None,2021-07-29-12:36:13.907134,204.44929619994946,204.75759759999346,204.44929619994946,None,None,204.44929619994946,None,205.25823717003223,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled032.bmp,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,205.25823717003223,None,205.25823717003223,None,2021-07-29-12:36:14.722698,205.25881989998743,205.57416329998523,205.25881989998743,None,None,205.25881989998743,None,206.06101517004427,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled030.bmp,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,206.06101517004427,None,206.06101517004427,None,2021-07-29-12:36:15.529436,206.07251520000864,206.37503949995153,206.07251520000864,206.07251520000864,None,206.07251520000864,206.07251520000864,206.8753018700285,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled039.bmp,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,206.8753018700285,None,206.8753018700285,None,2021-07-29-12:36:16.339571,206.88236990000587,207.19116960000247,206.88236990000587,None,None,206.88236990000587,None,207.6912734700367,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled015.bmp,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,207.6912734700367,None,207.6912734700367,None,2021-07-29-12:36:17.155570,207.6971768999938,208.00770960003138,207.6971768999938,None,None,207.6971768999938,None,208.50809396998957,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled037.bmp,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,208.50809396998957,None,208.50809396998957,None,2021-07-29-12:36:17.973004,208.5149131999351,208.8251415999839,208.5149131999351,None,None,208.5149131999351,None,209.32431397002657,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled073.bmp,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,209.32431397002657,None,209.32431397002657,None,2021-07-29-12:36:18.788637,209.32891429995652,209.6411571999779,209.32891429995652,None,None,209.32891429995652,None,210.14105896998663,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled008.bmp,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,210.14105896998663,None,210.14105896998663,None,2021-07-29-12:36:19.605362,210.14565249998122,210.4576848000288,210.14565249998122,None,None,210.14565249998122,None,210.9587281699991,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled002.bmp,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,210.9587281699991,None,210.9587281699991,None,2021-07-29-12:36:20.425177,210.96969960001297,211.2763919000281,210.96969960001297,None,None,210.96969960001297,None,211.77521416996606,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled031.bmp,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,211.77521416996606,None,211.77521416996606,None,2021-07-29-12:36:21.240571,211.7835954000475,212.0930110999616,211.7835954000475,None,None,211.7835954000475,None,212.59181346998085,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled056.bmp,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,212.59181346998085,None,212.59181346998085,None,2021-07-29-12:36:22.056392,212.59222370001953,212.8919819999719,212.59222370001953,None,None,212.59222370001953,None,213.39148816999514,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,scrambled,scrambled044.bmp,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,213.39148816999514,None,213.39148816999514,None,2021-07-29-12:36:22.857881,213.39263869996648,213.69423829996958,213.39263869996648,213.39263869996648,None,213.39263869996648,213.39263869996648,214.19184606997297,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,scenes,scenes034.bmp,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7801296999678016,214.19146839994937,None,214.19146839994937,None,2021-07-29-12:36:25.456719,215.99910340004135,216.30780379998032,215.99910340004135,None,None,215.99910340004135,None,216.80829606994521,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes057.bmp,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,216.80829606994521,None,216.80829606994521,None,2021-07-29-12:36:26.272766,216.8162576999748,217.1243862999836,216.8162576999748,None,None,216.8162576999748,None,217.6257341699442,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes038.bmp,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,217.6257341699442,None,217.6257341699442,None,2021-07-29-12:36:27.092275,217.63743300002534,217.94178979995195,217.63743300002534,None,None,217.63743300002534,None,218.44128417000175,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes028.bmp,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,218.44128417000175,None,218.44128417000175,None,2021-07-29-12:36:27.905774,218.44814110000152,218.7578191999346,218.44814110000152,None,None,218.44814110000152,None,219.2582030700054,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes082.bmp,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,219.2582030700054,None,219.2582030700054,None,2021-07-29-12:36:28.722921,219.26524219999555,219.57486429996789,219.26524219999555,None,None,219.26524219999555,None,220.07520366993268,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes074.bmp,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,220.07520366993268,None,220.07520366993268,None,2021-07-29-12:36:29.540704,220.08342249994166,220.39139170001727,220.08342249994166,None,None,220.08342249994166,None,220.89160216993187,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes059.bmp,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,220.89160216993187,None,220.89160216993187,None,2021-07-29-12:36:30.356110,220.89806060004048,221.2086346000433,220.89806060004048,None,None,220.89806060004048,None,221.70817947001197,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes076.bmp,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,221.70817947001197,None,221.70817947001197,None,2021-07-29-12:36:31.172691,221.71527689998038,222.0249097000342,221.71527689998038,None,None,221.71527689998038,None,222.5252145699691,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes029.bmp,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,222.5252145699691,None,222.5252145699691,None,2021-07-29-12:36:31.989920,222.53084040002432,222.84190470003523,222.53084040002432,None,None,222.53084040002432,None,223.34212627003436,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes060.bmp,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,223.34212627003436,None,223.34212627003436,None,2021-07-29-12:36:32.807762,223.35393440001644,223.65771519998088,223.35393440001644,None,None,223.35393440001644,None,224.15814267003444,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes035.bmp,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,224.15814267003444,None,224.15814267003444,None,2021-07-29-12:36:33.622709,224.16632620000746,224.47509560000617,224.16632620000746,None,None,224.16632620000746,None,224.97476937002503,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes018.bmp,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,224.97476937002503,None,224.97476937002503,None,2021-07-29-12:36:34.439285,224.9806883999845,225.29762199998368,224.9806883999845,None,None,224.9806883999845,None,225.79207277004608,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes071.bmp,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,225.79207277004608,None,225.79207277004608,None,2021-07-29-12:36:35.258131,225.80005650001112,226.1081449999474,225.80005650001112,None,None,225.80005650001112,None,226.60946167001967,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes013.bmp,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,226.60946167001967,None,226.60946167001967,None,2021-07-29-12:36:36.075960,226.6198717999505,226.9244694999652,226.6198717999505,None,None,226.6198717999505,None,227.4245128700044,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,scenes,scenes046.bmp,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,227.4245128700044,None,227.4245128700044,None,2021-07-29-12:36:36.889147,227.43036140000913,227.74115709995385,227.43036140000913,None,None,227.43036140000913,None,228.24135777002667,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,faces,faces075.bmp,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.73037080001086,228.2412266000174,None,228.2412266000174,None,2021-07-29-12:36:39.456655,229.99290099996142,230.29221390001476,229.99290099996142,None,None,229.99290099996142,None,230.7923769700341,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
