block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,objects,objects070.bmp,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,276.4695123800484,None,276.4695123800484,None,2023-03-27-13:17:38.597966,276.48153720004484,276.78651630005334,276.48153720004484,None,None,276.48153720004484,None,277.28621288001887,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects034.bmp,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,277.28621288001887,None,277.28621288001887,None,2023-03-27-13:17:39.414669,277.29945980000775,277.6033082000213,277.29945980000775,None,None,277.29945980000775,None,278.10327397999936,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects016.bmp,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,278.10327397999936,None,278.10327397999936,None,2023-03-27-13:17:40.232678,278.1180923000211,278.4202207000344,278.1180923000211,None,None,278.1180923000211,None,278.91980678003165,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects007.bmp,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,278.91980678003165,None,278.91980678003165,None,2023-03-27-13:17:41.049265,278.9329117000452,279.236566400039,278.9329117000452,None,None,278.9329117000452,None,279.73622288004844,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects003.bmp,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,279.73622288004844,None,279.73622288004844,None,2023-03-27-13:17:41.865692,279.7503033000394,280.05327990005026,279.7503033000394,None,None,279.7503033000394,None,280.55306298003416,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects004.bmp,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,280.55306298003416,None,280.55306298003416,None,2023-03-27-13:17:42.681539,280.56690990005154,280.86973020003643,280.56690990005154,None,None,280.56690990005154,None,281.3761899800447,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects081.bmp,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,281.3761899800447,None,281.3761899800447,None,2023-03-27-13:17:43.511393,281.39669950003736,281.70308370003477,281.39669950003736,None,None,281.39669950003736,None,282.186680080049,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects024.bmp,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,282.186680080049,None,282.186680080049,None,2023-03-27-13:17:44.316192,282.2003419000539,282.5032633000519,282.2003419000539,None,None,282.2003419000539,None,283.00280648001353,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects008.bmp,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,283.00280648001353,None,283.00280648001353,None,2023-03-27-13:17:45.131306,283.0159503000323,283.31989840004826,283.0159503000323,None,None,283.0159503000323,None,283.8196358800342,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block_end,objects,objects010.bmp,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,283.8196358800342,None,283.8196358800342,None,2023-03-27-13:17:45.948352,283.8330426000175,284.1365384000237,283.8330426000175,None,None,283.8330426000175,None,284.6363158800232,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
