block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,objects,objects078.bmp,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,708.9492533700075,None,708.9492533700075,None,2022-08-12-12:53:43.641164,708.9497799999081,709.2645780998282,708.9497799999081,None,None,708.9497799999081,None,709.7494750699959,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects048.bmp,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,709.7494750699959,None,709.7494750699959,None,2022-08-12-12:53:44.443836,709.7519189999439,710.0667600999586,709.7519189999439,709.7519189999439,None,709.7519189999439,709.7519189999439,710.5663424699567,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects079.bmp,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,710.5663424699567,None,710.5663424699567,None,2022-08-12-12:53:45.259820,710.5777900000103,710.8822482000105,710.5777900000103,None,None,710.5777900000103,None,711.3814555699471,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects017.bmp,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,711.3814555699471,None,711.3814555699471,None,2022-08-12-12:53:46.072499,711.3836544000078,711.6989842997864,711.3836544000078,None,None,711.3836544000078,None,712.1832870698533,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects031.bmp,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,712.1832870698533,None,712.1832870698533,None,2022-08-12-12:53:46.878631,712.1860499000177,712.4995746999048,712.1860499000177,712.1860499000177,None,712.1860499000177,712.1860499000177,712.9998135698959,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects012.bmp,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,712.9998135698959,None,712.9998135698959,None,2022-08-12-12:53:47.693167,713.001326699974,713.3162759998813,713.001326699974,None,None,713.001326699974,None,713.8163564698305,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects006.bmp,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,713.8163564698305,None,713.8163564698305,None,2022-08-12-12:53:48.509926,713.8164803998079,714.1161522998009,713.8164803998079,None,None,713.8164803998079,None,714.6162771698553,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects068.bmp,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,714.6162771698553,None,714.6162771698553,None,2022-08-12-12:53:49.310634,714.6185605998617,714.9321621998679,714.6185605998617,714.6185605998617,None,714.6185605998617,714.6185605998617,715.4388777699321,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects008.bmp,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,715.4388777699321,None,715.4388777699321,None,2022-08-12-12:53:50.139217,715.4544941999484,715.7656482998282,715.4544941999484,None,None,715.4544941999484,None,716.2488481699954,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,objects,objects037.bmp,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,716.2488481699954,None,716.2488481699954,None,2022-08-12-12:53:50.941486,716.2570757998619,716.5657944998238,716.2570757998619,None,None,716.2570757998619,None,717.0722766699735,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
null_block,null_block,null_block.bmp,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7850577000062913,717.0718317998108,None,717.0718317998108,None,2022-08-12-12:53:53.573261,718.8825757698621,None,718.8825757698621,None,None,718.8825757698621,None,718.8841849998571,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,faces,faces086.bmp,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9700674000196159,730.8856522999704,None,730.8856522999704,None,2022-08-12-12:54:07.578939,732.8963395999745,733.1990960999392,732.8963395999745,None,None,732.8963395999745,None,733.6994805698748,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces057.bmp,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,733.6994805698748,None,733.6994805698748,None,2022-08-12-12:54:08.392093,733.7000321999658,733.9989447998814,733.7000321999658,None,None,733.7000321999658,None,734.499814369902,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces063.bmp,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,734.499814369902,None,734.499814369902,None,2022-08-12-12:54:09.195220,734.5023824998643,734.8223432998639,734.5023824998643,734.5023824998643,None,734.5023824998643,734.5023824998643,735.3163004698697,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces002.bmp,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,735.3163004698697,None,735.3163004698697,None,2022-08-12-12:54:10.008842,735.3167564999312,735.6159056997858,735.3167564999312,None,None,735.3167564999312,None,736.1160753699485,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces013.bmp,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,736.1160753699485,None,736.1160753699485,None,2022-08-12-12:54:10.810436,736.1278760000132,736.4323819999117,736.1278760000132,736.1278760000132,None,736.1278760000132,736.1278760000132,736.9347517699468,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces047.bmp,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,736.9347517699468,None,736.9347517699468,None,2022-08-12-12:54:11.631065,736.9386020000093,737.2493026999291,736.9386020000093,None,None,736.9386020000093,None,737.7495280699338,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces035.bmp,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,737.7495280699338,None,737.7495280699338,None,2022-08-12-12:54:12.441895,737.7572445999831,738.0659060999751,737.7572445999831,None,None,737.7572445999831,None,738.5660683698486,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces065.bmp,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,738.5660683698486,None,738.5660683698486,None,2022-08-12-12:54:13.258437,738.566557899816,738.8657360998914,738.566557899816,None,None,738.566557899816,None,739.3660231700167,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces077.bmp,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,739.3660231700167,None,739.3660231700167,None,2022-08-12-12:54:14.060483,739.3799207999837,739.6819565999322,739.3799207999837,739.3799207999837,None,739.3799207999837,739.3799207999837,740.1830287698656,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces018.bmp,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,740.1830287698656,None,740.1830287698656,None,2022-08-12-12:54:14.875611,740.1832651998848,740.4820869998075,740.1832651998848,None,None,740.1832651998848,None,740.9826884699985,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces004.bmp,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,740.9826884699985,None,740.9826884699985,None,2022-08-12-12:54:15.677276,740.9840235998854,741.2990402998403,740.9840235998854,740.9840235998854,None,740.9840235998854,740.9840235998854,741.7831338699441,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces006.bmp,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,741.7831338699441,None,741.7831338699441,None,2022-08-12-12:54:16.478701,741.78570639994,742.099406399997,741.78570639994,741.78570639994,None,741.78570639994,741.78570639994,742.600770769827,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces064.bmp,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,742.600770769827,None,742.600770769827,None,2022-08-12-12:54:17.296492,742.6039585999679,742.9159089999739,742.6039585999679,None,None,742.6039585999679,None,743.4160566699691,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces053.bmp,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,743.4160566699691,None,743.4160566699691,None,2022-08-12-12:54:18.108427,743.4167280998081,743.7156286998652,743.4167280998081,None,None,743.4167280998081,None,744.2170666700229,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,faces,faces068.bmp,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,744.2170666700229,None,744.2170666700229,None,2022-08-12-12:54:18.911526,744.2175769999158,744.5323459999636,744.2175769999158,744.2175769999158,None,744.2175769999158,744.2175769999158,745.0327908698935,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,scenes,scenes070.bmp,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8231546999886632,745.0326020999346,None,745.0326020999346,None,2022-08-12-12:54:21.573680,746.8836244998965,747.1843820000067,746.8836244998965,None,None,746.8836244998965,None,747.6830114698503,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes075.bmp,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,747.6830114698503,None,747.6830114698503,None,2022-08-12-12:54:22.377579,747.6954363998957,747.9994632999878,747.6954363998957,747.6954363998957,None,747.6954363998957,747.6954363998957,748.5001701698172,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes012.bmp,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,748.5001701698172,None,748.5001701698172,None,2022-08-12-12:54:23.193526,748.5018542998005,748.8164095999673,748.5018542998005,None,None,748.5018542998005,None,749.3166549698915,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes050.bmp,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,749.3166549698915,None,749.3166549698915,None,2022-08-12-12:54:24.009971,749.3180338998791,749.6332060999703,749.3180338998791,None,None,749.3180338998791,None,750.1330667698755,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes087.bmp,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,750.1330667698755,None,750.1330667698755,None,2022-08-12-12:54:24.825644,750.1334056998603,750.4324674999807,750.1334056998603,None,None,750.1334056998603,None,750.9328734699636,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes037.bmp,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,750.9328734699636,None,750.9328734699636,None,2022-08-12-12:54:25.627235,750.9353733998723,751.2395362998359,750.9353733998723,750.9353733998723,None,750.9353733998723,750.9353733998723,751.7365012699272,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes064.bmp,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,751.7365012699272,None,751.7365012699272,None,2022-08-12-12:54:26.437914,751.7468122998253,752.0487917999271,751.7468122998253,751.7468122998253,None,751.7468122998253,751.7468122998253,752.5514908697921,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes027.bmp,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,752.5514908697921,None,752.5514908697921,None,2022-08-12-12:54:27.247845,752.5566189999226,752.8657724999357,752.5566189999226,None,None,752.5566189999226,None,753.3662759698461,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes080.bmp,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,753.3662759698461,None,753.3662759698461,None,2022-08-12-12:54:28.058643,753.3667212999426,753.6659295998979,753.3667212999426,None,None,753.3667212999426,None,754.1723045699298,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes090.bmp,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,754.1723045699298,None,754.1723045699298,None,2022-08-12-12:54:28.870559,754.1796083999798,754.4827916999348,754.1796083999798,None,None,754.1796083999798,None,754.9848796699196,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes004.bmp,,,,,0,163,163,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,754.9848796699196,None,754.9848796699196,None,2022-08-12-12:54:29.681241,754.9900310998783,755.2989333998412,754.9900310998783,None,None,754.9900310998783,None,755.7996669699903,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes082.bmp,,,,,0,164,164,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,755.7996669699903,None,755.7996669699903,None,2022-08-12-12:54:30.492011,755.8103962999303,756.115731399972,755.8103962999303,None,None,755.8103962999303,None,756.6167086699977,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes036.bmp,,,,,0,165,165,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,756.6167086699977,None,756.6167086699977,None,2022-08-12-12:54:31.310249,756.6172646998893,756.9165186998434,756.6172646998893,None,None,756.6172646998893,None,757.4166869699955,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes014.bmp,,,,,0,166,166,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,757.4166869699955,None,757.4166869699955,None,2022-08-12-12:54:32.113035,757.4204434999265,757.732803599909,757.4204434999265,757.4204434999265,None,757.4204434999265,757.4204434999265,758.2324012699071,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,scenes,scenes055.bmp,,,,,0,167,167,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,758.2324012699071,None,758.2324012699071,None,2022-08-12-12:54:32.924775,758.2338107000105,758.5331784000155,758.2338107000105,None,None,758.2338107000105,None,759.0334001699928,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,scrambled,scrambled043.bmp,,,,,0,168,168,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8225181000307202,759.0332506999839,None,759.0332506999839,None,2022-08-12-12:54:35.574098,760.8836123999208,761.1824993998744,760.8836123999208,None,None,760.8836123999208,None,761.6841505697928,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled061.bmp,,,,,0,169,169,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,761.6841505697928,None,761.6841505697928,None,2022-08-12-12:54:36.380556,761.6988332998008,761.9999479998369,761.6988332998008,761.6988332998008,None,761.6988332998008,761.6988332998008,762.4996846699621,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled069.bmp,,,,,0,170,170,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,762.4996846699621,None,762.4996846699621,None,2022-08-12-12:54:37.193264,762.5103249999229,762.8222377998754,762.5103249999229,None,None,762.5103249999229,None,763.3183458698447,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled060.bmp,,,,,0,171,171,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,763.3183458698447,None,763.3183458698447,None,2022-08-12-12:54:38.014659,763.3228717998136,763.6324902998749,763.3228717998136,None,None,763.3228717998136,None,764.1328395700082,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled046.bmp,,,,,0,172,172,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,764.1328395700082,None,764.1328395700082,None,2022-08-12-12:54:38.825208,764.1332978999708,764.4327747998759,764.1332978999708,None,None,764.1332978999708,None,764.9330784698948,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled068.bmp,,,,,0,173,173,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,764.9330784698948,None,764.9330784698948,None,2022-08-12-12:54:39.627439,764.9353788997978,765.2391994998325,764.9353788997978,764.9353788997978,None,764.9353788997978,764.9353788997978,765.7497747698333,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled068.bmp,,,,,0,174,174,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,765.7497747698333,None,765.7497747698333,None,2022-08-12-12:54:40.443134,765.7501967998687,766.0492965998128,765.7501967998687,None,None,765.7501967998687,None,766.550023669796,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled005.bmp,,,,,0,175,175,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,766.550023669796,None,766.550023669796,None,2022-08-12-12:54:41.245416,766.5524930998217,766.8663749999832,766.5524930998217,766.5524930998217,None,766.5524930998217,766.5524930998217,767.3668618700001,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled006.bmp,,,,,0,176,176,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,767.3668618700001,None,767.3668618700001,None,2022-08-12-12:54:42.060279,767.378430099925,767.6826046998613,767.378430099925,None,None,767.378430099925,None,768.1830374698154,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled048.bmp,,,,,0,177,177,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,768.1830374698154,None,768.1830374698154,None,2022-08-12-12:54:42.875823,768.1836257998366,768.4826238998212,768.1836257998366,None,None,768.1836257998366,None,768.9991772698238,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled023.bmp,,,,,0,178,178,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,768.9991772698238,None,768.9991772698238,None,2022-08-12-12:54:43.690777,769.008382699918,769.314932399895,769.008382699918,None,None,769.008382699918,None,769.8166156699415,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled035.bmp,,,,,0,179,179,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,769.8166156699415,None,769.8166156699415,None,2022-08-12-12:54:44.509154,769.8169799000025,770.1162010999396,769.8169799000025,None,None,769.8169799000025,None,770.6169970698654,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled084.bmp,,,,,0,180,180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,770.6169970698654,None,770.6169970698654,None,2022-08-12-12:54:45.312372,770.619815699989,770.9326475998387,770.619815699989,770.619815699989,None,770.619815699989,770.619815699989,771.432868269924,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled017.bmp,,,,,0,181,181,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,771.432868269924,None,771.432868269924,None,2022-08-12-12:54:46.125237,771.4332187999971,771.7323683998547,771.4332187999971,None,None,771.4332187999971,None,772.2325288699474,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,scrambled,scrambled051.bmp,,,,,0,182,182,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,772.2325288699474,None,772.2325288699474,None,2022-08-12-12:54:46.926336,772.2334471999202,772.5327072998043,772.2334471999202,772.2334471999202,None,772.2334471999202,772.2334471999202,773.0328823700081,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,faces,faces079.bmp,,,,,0,183,183,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8234249001834542,773.0324471998028,None,773.0324471998028,None,2022-08-12-12:54:49.578691,774.8986187998671,775.199277699925,774.8986187998671,None,None,774.8986187998671,None,775.69981807,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces075.bmp,,,,,0,184,184,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,775.69981807,None,775.69981807,None,2022-08-12-12:54:50.392363,775.7003599999007,775.9996935999952,775.7003599999007,None,None,775.7003599999007,None,776.4995974699966,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces081.bmp,,,,,0,185,185,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,776.4995974699966,None,776.4995974699966,None,2022-08-12-12:54:51.193961,776.5132924998179,776.8169688999187,776.5132924998179,776.5132924998179,None,776.5132924998179,776.5132924998179,777.3175387698691,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces085.bmp,,,,,0,186,186,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,777.3175387698691,None,777.3175387698691,None,2022-08-12-12:54:52.011883,777.3261101997923,777.632634599926,777.3261101997923,None,None,777.3261101997923,None,778.1341136698145,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces060.bmp,,,,,0,187,187,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,778.1341136698145,None,778.1341136698145,None,2022-08-12-12:54:52.827647,778.146451999899,778.4492048998363,778.146451999899,None,None,778.146451999899,None,778.9497472699265,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces042.bmp,,,,,0,188,188,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,778.9497472699265,None,778.9497472699265,None,2022-08-12-12:54:53.642116,778.9502743999474,779.2516317998525,778.9502743999474,None,None,778.9502743999474,None,779.7501291699707,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces034.bmp,,,,,0,189,189,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,779.7501291699707,None,779.7501291699707,None,2022-08-12-12:54:54.445529,779.7635084998328,780.0661702998914,779.7635084998328,779.7635084998328,None,779.7635084998328,779.7635084998328,780.5669363699387,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces051.bmp,,,,,0,190,190,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,780.5669363699387,None,780.5669363699387,None,2022-08-12-12:54:55.260462,780.5799519999418,780.8825768998358,780.5799519999418,None,None,780.5799519999418,None,781.3830233700107,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces021.bmp,,,,,0,191,191,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,781.3830233700107,None,781.3830233700107,None,2022-08-12-12:54:56.075375,781.3835561999585,781.6827290998772,781.3835561999585,None,None,781.3835561999585,None,782.1829983698669,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces010.bmp,,,,,0,192,192,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,782.1829983698669,None,782.1829983698669,None,2022-08-12-12:54:56.877376,782.1840560999699,782.4997619998176,782.1840560999699,782.1840560999699,None,782.1840560999699,782.1840560999699,782.9997771698515,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces017.bmp,,,,,0,193,193,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,782.9997771698515,None,782.9997771698515,None,2022-08-12-12:54:57.692141,783.0104002999142,783.3162359998096,783.0104002999142,None,None,783.0104002999142,None,783.8166962698567,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
