block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.rt,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,objects,objects017.bmp,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,221.6923143700231,None,221.6923143700231,None,2022-12-14-11:33:48.867561,221.70987510005943,222.02438460011035,221.70987510005943,None,None,,221.70987510005943,None,222.50754557009788,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects032.bmp,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,222.50754557009788,None,222.50754557009788,None,2022-12-14-11:33:49.681211,222.51931850006804,222.82448840001598,222.51931850006804,None,None,,222.51931850006804,None,223.32461737021805,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects087.bmp,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,223.32461737021805,None,223.32461737021805,None,2022-12-14-11:33:50.498213,223.33647700003348,223.64121930021793,223.33647700003348,None,None,,223.33647700003348,None,224.14095457009972,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects016.bmp,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,224.14095457009972,None,224.14095457009972,None,2022-12-14-11:33:51.314623,224.15147230005823,224.45779170002788,224.15147230005823,None,None,,224.15147230005823,None,224.95797737007962,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects086.bmp,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,224.95797737007962,None,224.95797737007962,None,2022-12-14-11:33:52.131635,224.9687881001737,225.2744461002294,224.9687881001737,None,None,,224.9687881001737,None,225.77421027021484,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects076.bmp,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,225.77421027021484,None,225.77421027021484,None,2022-12-14-11:33:52.947879,225.78406760003418,226.09107110020705,225.78406760003418,None,None,,225.78406760003418,None,226.5911736702081,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects026.bmp,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,226.5911736702081,None,226.5911736702081,None,2022-12-14-11:33:53.765121,226.6025708001107,226.90780590008944,226.6025708001107,None,None,,226.6025708001107,None,227.40798187018373,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects038.bmp,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,227.40798187018373,None,227.40798187018373,None,2022-12-14-11:33:54.581647,227.41884450009093,227.72428590012714,227.41884450009093,None,None,,227.41884450009093,None,228.22451477004216,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects034.bmp,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,228.22451477004216,None,228.22451477004216,None,2022-12-14-11:33:55.398395,228.2359220001381,228.54180130013265,228.2359220001381,None,None,,228.2359220001381,None,229.04196707014927,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects088.bmp,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,229.04196707014927,None,229.04196707014927,None,2022-12-14-11:33:56.216617,229.05554590001702,229.35776000004262,229.05554590001702,None,None,,229.05554590001702,None,229.85903047020548,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects056.bmp,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,229.85903047020548,None,229.85903047020548,None,2022-12-14-11:33:57.033851,229.87319630011916,230.1742574002128,229.87319630011916,None,None,,229.87319630011916,None,230.67486777012238,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects068.bmp,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,230.67486777012238,None,230.67486777012238,None,2022-12-14-11:33:57.849900,230.68699620012194,230.99102700012736,230.68699620012194,None,None,,230.68699620012194,None,231.49140497012996,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_end,objects,objects053.bmp,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,231.49140497012996,None,231.49140497012996,None,2022-12-14-11:33:58.665278,231.50213550007902,231.8076409001369,231.50213550007902,None,None,,231.50213550007902,None,232.30816977000796,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,faces,faces058.bmp,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.722784300101921,232.30807670019567,None,232.30807670019567,None,2022-12-14-11:34:01.230676,234.0710150001105,234.37434430001304,234.0710150001105,None,None,,234.0710150001105,None,234.8744841701817,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces018.bmp,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,234.8744841701817,None,234.8744841701817,None,2022-12-14-11:34:02.048142,234.88668110012077,235.1911812000908,234.88668110012077,None,None,,234.88668110012077,None,235.69132837019862,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces072.bmp,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,235.69132837019862,None,235.69132837019862,None,2022-12-14-11:34:02.864344,235.69690960017033,236.00756800011732,235.69690960017033,None,None,,235.69690960017033,None,236.50804827008398,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces056.bmp,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,236.50804827008398,None,236.50804827008398,None,2022-12-14-11:34:03.681705,236.50908490014262,236.82482120022178,236.50908490014262,None,None,,236.50908490014262,None,237.30817917007954,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces053.bmp,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,237.30817917007954,None,237.30817917007954,None,2022-12-14-11:34:04.483833,237.32177360006608,237.62459600018337,237.32177360006608,237.32177360006608,None,,237.32177360006608,237.32177360006608,238.1246131699998,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces065.bmp,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,238.1246131699998,None,238.1246131699998,None,2022-12-14-11:34:05.297588,238.13988740020432,238.4411297000479,238.13988740020432,None,None,,238.13988740020432,None,238.94162447000855,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces086.bmp,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,238.94162447000855,None,238.94162447000855,None,2022-12-14-11:34:06.117195,238.95447860006243,239.25792020000517,238.95447860006243,None,None,,238.95447860006243,None,239.75817417022773,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces005.bmp,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,239.75817417022773,None,239.75817417022773,None,2022-12-14-11:34:06.931945,239.76714510004967,240.07422750000842,239.76714510004967,None,None,,239.76714510004967,None,240.57460287022406,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces001.bmp,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,240.57460287022406,None,240.57460287022406,None,2022-12-14-11:34:07.748476,240.58751310012303,240.89114370010793,240.58751310012303,None,None,,240.58751310012303,None,241.39126647002996,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces050.bmp,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,241.39126647002996,None,241.39126647002996,None,2022-12-14-11:34:08.565133,241.40327410004102,241.7076499001123,241.40327410004102,None,None,,241.40327410004102,None,242.2078995701857,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces034.bmp,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,242.2078995701857,None,242.2078995701857,None,2022-12-14-11:34:09.381559,242.22020210023038,242.5247231000103,242.22020210023038,None,None,,242.22020210023038,None,243.02469567018562,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces003.bmp,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,243.02469567018562,None,243.02469567018562,None,2022-12-14-11:34:10.198574,243.02556160022505,243.3245564000681,243.02556160022505,None,None,,243.02556160022505,None,243.82552967006342,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces076.bmp,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,243.82552967006342,None,243.82552967006342,None,2022-12-14-11:34:11.004164,243.84610610012896,244.15760740009136,243.84610610012896,243.84610610012896,None,,243.84610610012896,243.84610610012896,244.64135297010654,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces031.bmp,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,244.64135297010654,None,244.64135297010654,None,2022-12-14-11:34:11.815226,244.6546648000367,244.95791240013205,244.6546648000367,None,None,,244.6546648000367,None,245.45801697014832,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_end,faces,faces029.bmp,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,245.45801697014832,None,245.45801697014832,None,2022-12-14-11:34:12.631673,245.47034470015205,245.77483790018596,245.47034470015205,None,None,,245.47034470015205,None,246.2748604700435,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,scenes,scenes012.bmp,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7562143001705408,246.2745844000019,None,246.2745844000019,None,2022-12-14-11:34:15.231973,248.0592603001278,248.37449280009605,248.0592603001278,None,None,,248.0592603001278,None,248.8744703700766,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes004.bmp,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,248.8744703700766,None,248.8744703700766,None,2022-12-14-11:34:16.048131,248.87543930020183,249.17457340005785,248.87543930020183,None,None,,248.87543930020183,None,249.67463647010737,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes050.bmp,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,249.67463647010737,None,249.67463647010737,None,2022-12-14-11:34:16.850498,249.68973550014198,249.99742550007068,249.68973550014198,249.68973550014198,None,,249.68973550014198,249.68973550014198,250.49126527011396,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes074.bmp,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,250.49126527011396,None,250.49126527011396,None,2022-12-14-11:34:17.664925,250.50279620010406,250.80807300005108,250.50279620010406,None,None,,250.50279620010406,None,251.3082361700479,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes089.bmp,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,251.3082361700479,None,251.3082361700479,None,2022-12-14-11:34:18.481983,251.3199933001306,251.62669850001112,251.3199933001306,None,None,,251.3199933001306,None,252.1247598700691,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes064.bmp,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,252.1247598700691,None,252.1247598700691,None,2022-12-14-11:34:19.298473,252.13609070004895,252.44114900007844,252.13609070004895,None,None,,252.13609070004895,None,252.94150697016158,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes013.bmp,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,252.94150697016158,None,252.94150697016158,None,2022-12-14-11:34:20.115059,252.95455440017395,253.2581269000657,252.95455440017395,None,None,,252.95455440017395,None,253.75826337020845,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes060.bmp,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,253.75826337020845,None,253.75826337020845,None,2022-12-14-11:34:20.932915,253.77141320006922,254.07417180016637,253.77141320006922,None,None,,253.77141320006922,None,254.57492837002502,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes073.bmp,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,254.57492837002502,None,254.57492837002502,None,2022-12-14-11:34:21.749583,254.59641320002265,254.90811580000445,254.59641320002265,None,None,,254.59641320002265,None,255.39148797020317,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes083.bmp,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,255.39148797020317,None,255.39148797020317,None,2022-12-14-11:34:22.565206,255.4036504002288,255.7081614001654,255.4036504002288,None,None,,255.4036504002288,None,256.208213370014,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes027.bmp,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,256.208213370014,None,256.208213370014,None,2022-12-14-11:34:23.381873,256.2218137001619,256.52485340018757,256.2218137001619,None,None,,256.2218137001619,None,257.02570977010765,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes072.bmp,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,257.02570977010765,None,257.02570977010765,None,2022-12-14-11:34:24.201297,257.0418697001878,257.3409344002139,257.0418697001878,None,None,,257.0418697001878,None,257.84105377011,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes029.bmp,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,257.84105377011,None,257.84105377011,None,2022-12-14-11:34:25.014760,257.85145680001006,258.1606295001693,257.85145680001006,None,None,,257.85145680001006,None,258.65846377001145,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes076.bmp,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,258.65846377001145,None,258.65846377001145,None,2022-12-14-11:34:25.833311,258.6715912001673,258.97439300012775,258.6715912001673,None,None,,258.6715912001673,None,259.4743659700733,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_end,scenes,scenes078.bmp,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,259.4743659700733,None,259.4743659700733,None,2022-12-14-11:34:26.647335,259.48542230017483,259.7973829000257,259.48542230017483,None,None,,259.48542230017483,None,260.280992670171,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,scrambled,scrambled018.bmp,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.75322200008668,260.27761580003425,None,260.27761580003425,None,2022-12-14-11:34:29.231227,262.06924930005334,262.3748039000202,262.06924930005334,None,None,,262.06924930005334,None,262.8748069700785,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled039.bmp,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,262.8748069700785,None,262.8748069700785,None,2022-12-14-11:34:30.048471,262.8829642001074,263.19143720017746,262.8829642001074,None,None,,262.8829642001074,None,263.6924789701123,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled050.bmp,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,263.6924789701123,None,263.6924789701123,None,2022-12-14-11:34:30.868104,263.7080059000291,264.0084169001784,263.7080059000291,None,None,,263.7080059000291,None,264.5084034702275,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled083.bmp,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,264.5084034702275,None,264.5084034702275,None,2022-12-14-11:34:31.682065,264.52014870010316,264.8246796000749,264.52014870010316,None,None,,264.52014870010316,None,265.3254405701999,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled035.bmp,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,265.3254405701999,None,265.3254405701999,None,2022-12-14-11:34:32.500071,265.33812960004434,265.6422433000989,265.33812960004434,None,None,,265.33812960004434,None,266.1414777701255,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled020.bmp,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,266.1414777701255,None,266.1414777701255,None,2022-12-14-11:34:33.315422,266.1523115001619,266.4577084002085,266.1523115001619,None,None,,266.1523115001619,None,266.95829527005554,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled029.bmp,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,266.95829527005554,None,266.95829527005554,None,2022-12-14-11:34:34.132160,266.9701976000797,267.2747516001109,266.9701976000797,None,None,,266.9701976000797,None,267.77471787012183,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled007.bmp,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,267.77471787012183,None,267.77471787012183,None,2022-12-14-11:34:34.948422,267.78700160002336,268.0914632000495,267.78700160002336,None,None,,267.78700160002336,None,268.5924030700233,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled066.bmp,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,268.5924030700233,None,268.5924030700233,None,2022-12-14-11:34:35.767212,268.6048646001145,268.90797970001586,268.6048646001145,None,None,,268.6048646001145,None,269.4082763702143,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled033.bmp,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,269.4082763702143,None,269.4082763702143,None,2022-12-14-11:34:36.582159,269.42009750008583,269.72479220014066,269.42009750008583,None,None,,269.42009750008583,None,270.22482587019914,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled033.bmp,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,270.22482587019914,None,270.22482587019914,None,2022-12-14-11:34:37.398489,270.2256062000524,270.52480660006404,270.2256062000524,None,y,0.688913700170815,270.2256062000524,None,271.02464247001336,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled058.bmp,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,271.02464247001336,None,271.02464247001336,None,2022-12-14-11:34:38.200377,271.0363504001871,271.3415584000759,271.0363504001871,271.0363504001871,None,,271.0363504001871,271.0363504001871,271.8412294701673,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled065.bmp,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,271.8412294701673,None,271.8412294701673,None,2022-12-14-11:34:39.014897,271.8512979000807,272.1580737000331,271.8512979000807,None,None,,271.8512979000807,None,272.6584978701547,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled057.bmp,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,272.6584978701547,None,272.6584978701547,None,2022-12-14-11:34:39.832362,272.6590549000539,272.95826370012946,272.6590549000539,None,None,,272.6590549000539,None,273.4599962702021,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_end,scrambled,scrambled008.bmp,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,273.4599962702021,None,273.4599962702021,None,2022-12-14-11:34:40.639803,273.47889790008776,273.79124140017666,273.47889790008776,273.47889790008776,None,,273.47889790008776,273.47889790008776,274.27493827017025,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,scenes,scenes077.bmp,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7549282999243587,274.2749177000951,None,274.2749177000951,None,2022-12-14-11:34:43.233728,276.0727008001413,276.37488240003586,276.0727008001413,None,None,,276.0727008001413,None,276.8747893701773,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes050.bmp,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,276.8747893701773,None,276.8747893701773,None,2022-12-14-11:34:44.048454,276.87559000006877,277.19093690020964,276.87559000006877,None,None,,276.87559000006877,None,277.67482077023016,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes089.bmp,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,277.67482077023016,None,277.67482077023016,None,2022-12-14-11:34:44.850233,277.67599020013586,277.9751252999995,277.67599020013586,277.67599020013586,None,,277.67599020013586,277.67599020013586,278.4915772701614,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes047.bmp,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,278.4915772701614,None,278.4915772701614,None,2022-12-14-11:34:45.665434,278.50350690004416,278.8078145000618,278.50350690004416,None,None,,278.50350690004416,None,279.3082884700969,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes063.bmp,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,279.3082884700969,None,279.3082884700969,None,2022-12-14-11:34:46.481950,279.3170213000849,279.6245641000569,279.3170213000849,None,None,,279.3170213000849,None,280.1248064701911,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes059.bmp,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,280.1248064701911,None,280.1248064701911,None,2022-12-14-11:34:47.298470,280.13690810021944,280.44142070016824,280.13690810021944,None,None,,280.13690810021944,None,280.9415531700477,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes075.bmp,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,280.9415531700477,None,280.9415531700477,None,2022-12-14-11:34:48.115213,280.95365840010345,281.2571298000403,280.95365840010345,None,None,,280.95365840010345,None,281.7590750702191,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes064.bmp,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,281.7590750702191,None,281.7590750702191,None,2022-12-14-11:34:48.934782,281.7622204001527,282.0744589001406,281.7622204001527,None,None,,281.7622204001527,None,282.574935670197,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes055.bmp,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,282.574935670197,None,282.574935670197,None,2022-12-14-11:34:49.749811,282.588724500034,282.8908686002251,282.588724500034,None,None,,282.588724500034,None,283.39138967003674,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
